so_item_id,so_id,product_id,quantity,unit_price,discount_pct
124498,41465,4273,19,846.5,0
124499,41466,2450,20,744.91,0
124500,41466,3638,15,879.51,5
124501,41466,3828,15,326.21,0
124502,41467,4415,13,505.61,0
124503,41468,3969,11,485.97,20
124504,41468,2308,9,584.73,0
124505,41468,4046,4,162.45,15
124506,41469,2260,19,118.15,15
124507,41469,88,12,420.21,0
124508,41469,4213,10,722.61,0
124509,41469,127,9,1056.69,0
124510,41469,1317,15,980.0,20
124511,41470,4393,5,78.32,10
124512,41470,3560,16,672.97,20
124513,41471,4869,9,37.11,0
124514,41471,3075,12,295.5,5
124515,41471,403,7,210.7,0
124516,41471,3819,13,276.45,5
124517,41472,3298,19,376.63,20
124518,41473,3129,3,526.21,5
124519,41473,4012,7,504.59,0
124520,41473,4757,5,517.1,5
124521,41473,709,4,833.15,0
124522,41473,2853,13,415.09,0
124523,41474,2686,17,1023.6,0
124524,41474,4833,6,659.02,0
124525,41474,2842,1,672.33,0
124526,41474,110,16,842.79,0
124527,41475,3507,18,572.38,20
124528,41476,1299,4,134.96,5
124529,41477,4904,7,153.24,15
124530,41477,3076,16,213.67,0
124531,41477,1233,20,175.25,15
124532,41477,112,4,174.19,0
124533,41478,2904,15,85.81,0
124534,41478,2461,14,191.6,0
124535,41478,3958,14,423.94,0
124536,41479,4551,9,419.77,15
124537,41479,1246,17,813.31,5
124538,41479,3457,8,354.32,0
124539,41479,1742,8,626.8,10
124540,41480,584,9,812.66,10
124541,41480,1130,2,252.62,10
124542,41480,584,8,812.66,15
124543,41480,4697,10,153.75,10
124544,41480,1214,5,489.86,0
124545,41481,1018,5,414.65,0
124546,41482,2031,7,101.81,20
124547,41482,1472,1,424.8,0
124548,41483,3353,5,440.97,20
124549,41483,2323,18,461.84,5
124550,41483,2705,8,177.25,0
124551,41483,4543,7,317.69,20
124552,41484,1626,8,334.76,10
124553,41485,1655,1,680.25,5
124554,41485,2086,15,783.25,15
124555,41485,1336,10,738.04,15
124556,41485,4724,12,353.8,0
124557,41486,3603,4,210.17,0
124558,41486,974,12,505.33,0
124559,41486,1150,12,596.75,0
124560,41486,218,14,277.11,15
124561,41487,2211,11,422.41,5
124562,41487,2378,19,322.56,0
124563,41487,2965,18,342.77,5
124564,41487,1002,7,234.43,10
124565,41487,4265,20,344.91,0
124566,41488,4790,9,737.03,20
124567,41488,1437,11,471.42,0
124568,41489,2867,3,402.55,20
124569,41489,3456,16,320.07,10
124570,41489,1903,17,543.31,5
124571,41490,4987,15,687.36,0
124572,41490,4986,11,367.37,15
124573,41490,828,16,883.72,15
124574,41490,1165,19,163.82,0
124575,41490,3552,8,481.31,0
124576,41491,3233,13,514.02,15
124577,41492,3107,12,173.91,0
124578,41492,2600,3,638.37,10
124579,41493,1850,4,459.03,0
124580,41494,3507,13,572.38,5
124581,41495,2291,20,845.04,0
124582,41495,3103,5,461.43,0
124583,41495,4500,2,754.5,0
124584,41496,1413,10,60.35,20
124585,41497,3802,17,407.44,20
124586,41497,695,7,633.36,0
124587,41497,444,8,519.42,10
124588,41497,3852,11,96.94,0
124589,41497,4041,20,322.42,15
124590,41498,320,1,632.83,0
124591,41498,1480,8,435.02,15
124592,41498,4589,16,407.01,5
124593,41499,332,20,303.43,20
124594,41499,1978,1,115.47,15
124595,41499,4257,2,350.28,20
124596,41499,4341,20,365.74,0
124597,41499,688,3,299.07,0
124598,41500,4905,17,375.14,0
124599,41500,4261,10,32.7,15
124600,41500,499,7,195.86,0
124601,41500,3495,17,613.13,0
124602,41501,3368,17,254.3,5
124603,41501,3812,8,87.4,0
124604,41501,4638,3,563.91,5
124605,41501,4609,14,525.86,0
124606,41502,4013,1,737.96,5
124607,41502,4452,9,873.14,5
124608,41502,250,12,482.05,0
124609,41503,2963,15,684.25,10
124610,41504,4874,16,88.88,0
124611,41504,1769,12,23.28,10
124612,41504,443,12,92.09,0
124613,41504,137,11,459.77,15
124614,41505,2402,17,364.21,10
124615,41505,3298,10,376.63,0
124616,41505,875,17,177.04,5
124617,41505,2910,6,354.62,10
124618,41506,2195,18,645.86,5
124619,41506,3729,16,202.14,20
124620,41506,1427,11,521.83,5
124621,41506,443,16,92.09,0
124622,41507,4401,2,765.73,15
124623,41507,3247,19,526.2,10
124624,41507,2630,13,60.64,5
124625,41507,3112,6,487.15,0
124626,41507,2941,2,119.49,15
124627,41508,182,2,566.22,20
124628,41508,2881,17,880.94,20
124629,41508,2308,7,584.73,0
124630,41508,2335,12,386.95,0
124631,41509,4369,10,125.22,5
124632,41510,782,2,669.91,0
124633,41510,4371,1,174.7,10
124634,41511,984,2,630.73,5
124635,41511,4735,11,486.39,0
124636,41511,505,2,9.43,5
124637,41511,319,7,460.59,0
124638,41511,2458,13,707.54,0
124639,41512,2458,16,707.54,0
124640,41512,534,2,72.4,5
124641,41512,1095,17,5.74,5
124642,41512,4922,5,413.65,0
124643,41513,3404,12,134.48,0
124644,41513,4974,10,247.6,20
124645,41513,3275,14,125.09,0
124646,41514,4191,14,538.68,20
124647,41514,365,9,403.74,0
124648,41514,2619,19,183.52,0
124649,41514,4480,14,448.06,15
124650,41514,3816,8,378.33,0
124651,41515,26,5,384.18,10
124652,41515,2524,19,348.75,20
124653,41515,4557,16,494.05,0
124654,41515,2490,17,672.54,0
124655,41515,4815,12,190.3,0
124656,41516,225,19,840.89,20
124657,41516,2041,18,695.93,5
124658,41516,3407,10,186.99,0
124659,41517,4584,2,590.55,0
124660,41517,3222,4,264.46,10
124661,41518,978,20,661.95,5
124662,41518,2419,17,683.14,0
124663,41518,2657,13,533.13,0
124664,41518,1485,18,8.7,20
124665,41519,1340,5,219.67,10
124666,41519,4084,6,595.98,15
124667,41519,970,15,696.33,15
124668,41520,2280,7,391.92,10
124669,41520,3675,7,104.14,5
124670,41521,2306,8,338.85,0
124671,41521,1192,3,338.4,20
124672,41521,1290,12,114.64,0
124673,41521,3672,11,109.67,10
124674,41522,4796,8,538.68,0
124675,41523,319,13,460.59,0
124676,41523,4736,2,137.56,15
124677,41523,1728,8,1223.08,20
124678,41524,4161,12,110.02,0
124679,41524,2940,19,411.53,15
124680,41524,4276,9,556.63,20
124681,41524,849,17,767.79,5
124682,41525,2744,5,214.83,20
124683,41525,4714,19,73.43,0
124684,41526,4048,9,475.89,15
124685,41526,4512,3,786.03,20
124686,41526,2645,7,614.66,0
124687,41527,779,6,350.2,15
124688,41527,3543,8,13.38,5
124689,41527,892,15,129.22,0
124690,41528,4147,13,368.1,15
124691,41528,307,4,154.38,5
124692,41529,4708,9,493.83,0
124693,41529,2708,8,469.62,0
124694,41529,1842,19,4.55,20
124695,41529,4074,8,326.21,0
124696,41530,3934,20,98.81,20
124697,41531,470,2,376.19,10
124698,41531,402,11,659.95,0
124699,41532,398,5,179.9,20
124700,41532,654,5,897.81,10
124701,41533,4923,12,224.17,5
124702,41533,4194,8,763.61,5
124703,41533,846,5,171.0,0
124704,41533,4994,15,266.17,15
124705,41534,1594,17,7.07,0
124706,41534,1270,9,94.22,5
124707,41534,2576,1,699.67,0
124708,41535,367,10,31.88,0
124709,41536,3421,18,515.65,15
124710,41536,389,7,531.59,15
124711,41536,982,13,91.66,20
124712,41536,2116,4,12.72,15
124713,41537,2158,12,498.15,15
124714,41538,3966,7,528.59,20
124715,41538,4356,1,84.22,5
124716,41538,287,3,220.19,15
124717,41538,2868,14,430.3,20
124718,41539,2912,11,44.73,0
124719,41539,3040,18,437.92,0
124720,41539,154,16,665.78,20
124721,41539,468,15,62.77,10
124722,41539,2528,2,234.55,0
124723,41540,4632,19,742.65,10
124724,41540,1420,7,536.49,5
124725,41540,4577,20,181.98,10
124726,41540,2100,20,392.45,15
124727,41541,1610,13,16.46,0
124728,41541,2701,8,34.27,0
124729,41541,2993,16,81.31,20
124730,41542,1260,17,320.7,20
124731,41542,4664,13,170.74,0
124732,41542,2351,11,298.92,0
124733,41543,3487,3,557.93,15
124734,41544,2044,8,108.57,20
124735,41545,637,11,163.17,20
124736,41545,3244,12,704.72,0
124737,41546,405,6,757.75,20
124738,41546,1901,15,699.01,15
124739,41546,112,19,174.19,0
124740,41546,1418,20,403.73,5
124741,41546,4266,19,391.89,0
124742,41547,1077,12,550.34,20
124743,41548,3535,19,385.82,15
124744,41549,4821,11,132.29,0
124745,41549,1168,20,284.6,10
124746,41549,4865,18,344.86,5
124747,41549,4158,11,86.8,5
124748,41550,1761,20,534.87,0
124749,41550,3635,7,351.01,20
124750,41550,564,19,718.52,10
124751,41551,3897,15,193.4,10
124752,41551,4213,3,722.61,10
124753,41551,314,7,34.1,0
124754,41551,3535,7,385.82,20
124755,41551,3252,12,764.47,10
124756,41552,4526,18,712.79,20
124757,41553,4298,4,35.95,0
124758,41553,4507,6,130.65,0
124759,41553,1729,7,763.26,0
124760,41553,2968,19,490.18,10
124761,41554,2027,20,631.71,0
124762,41554,325,16,135.94,15
124763,41554,4941,13,612.45,5
124764,41554,285,16,140.88,10
124765,41555,4622,14,392.22,0
124766,41556,2226,12,435.94,10
124767,41557,3339,19,652.6,15
124768,41557,3824,14,594.4,20
124769,41557,1900,18,138.09,20
124770,41558,2086,11,783.25,0
124771,41558,1969,10,698.52,0
124772,41559,4306,4,482.28,0
124773,41559,4139,18,275.8,0
124774,41559,1231,16,787.71,15
124775,41559,3064,2,421.1,15
124776,41560,1067,10,269.13,5
124777,41560,791,6,327.17,10
124778,41561,928,18,668.34,0
124779,41562,2989,4,53.03,0
124780,41562,3576,19,390.4,15
124781,41563,405,19,757.75,10
124782,41564,1752,5,90.68,0
124783,41564,111,8,565.73,20
124784,41564,4850,2,194.79,0
124785,41564,2115,1,337.05,15
124786,41564,2373,14,598.14,15
124787,41565,2101,16,666.16,20
124788,41565,118,3,165.87,15
124789,41565,1014,3,312.74,0
124790,41565,4331,8,336.8,20
124791,41565,4552,19,175.96,0
124792,41566,2169,11,457.92,0
124793,41566,857,18,424.19,15
124794,41566,3553,5,53.08,5
124795,41567,2624,7,536.74,10
124796,41567,603,2,700.48,5
124797,41567,2532,20,451.28,10
124798,41567,3697,15,670.89,15
124799,41568,3524,9,627.0,20
124800,41568,597,20,581.53,0
124801,41568,3210,15,503.79,10
124802,41568,4099,12,586.28,0
124803,41569,813,15,523.93,0
124804,41569,4807,18,285.18,20
124805,41569,672,5,209.28,20
124806,41569,3546,10,373.84,0
124807,41569,569,3,121.5,0
124808,41570,394,3,342.87,0
124809,41570,4841,18,571.79,5
124810,41571,3292,18,15.66,0
124811,41571,3388,2,646.35,5
124812,41571,2765,16,504.25,0
124813,41571,1860,1,315.22,5
124814,41571,15,10,450.81,15
124815,41572,3296,7,995.43,0
124816,41572,1381,13,93.7,0
124817,41572,791,1,327.17,0
124818,41572,3223,20,912.34,5
124819,41573,313,20,824.28,15
124820,41573,1574,16,687.95,10
124821,41573,3184,18,543.0,0
124822,41573,2487,3,547.49,0
124823,41573,4862,18,475.82,15
124824,41574,653,14,219.31,0
124825,41574,3221,13,506.35,5
124826,41574,4922,9,413.65,0
124827,41575,4370,18,151.71,0
124828,41576,4159,13,806.79,10
124829,41577,735,20,1150.52,20
124830,41578,1855,5,130.26,20
124831,41578,2345,9,395.52,15
124832,41579,4858,6,133.91,20
124833,41579,1197,5,603.09,0
124834,41579,4315,3,239.78,10
124835,41579,3052,14,624.44,15
124836,41580,2206,19,466.31,15
124837,41580,3318,2,337.15,15
124838,41581,2285,20,596.96,0
124839,41581,1374,16,2.89,10
124840,41581,3490,5,190.65,0
124841,41582,1745,6,52.5,5
124842,41582,2922,4,449.12,20
124843,41583,1699,2,1087.18,15
124844,41583,2550,16,349.18,0
124845,41584,3453,14,100.67,15
124846,41585,1510,12,451.23,5
124847,41585,4916,20,225.44,0
124848,41585,496,18,43.84,5
124849,41585,4916,2,225.44,5
124850,41585,876,14,402.87,0
124851,41586,834,9,267.72,20
124852,41586,4624,10,354.02,5
124853,41587,2356,15,28.54,0
124854,41588,151,11,711.34,20
124855,41588,3473,1,461.47,5
124856,41589,4210,4,650.17,0
124857,41589,1138,18,181.43,10
124858,41589,4151,4,616.44,5
124859,41589,662,8,836.24,0
124860,41590,2571,20,830.64,0
124861,41590,473,9,739.5,10
124862,41590,1787,13,917.85,20
124863,41591,4465,19,120.78,20
124864,41591,2516,14,717.5,0
124865,41592,2723,17,847.15,15
124866,41593,2545,14,261.42,0
124867,41593,1888,14,127.01,0
124868,41593,2895,19,514.12,10
124869,41594,2320,5,264.31,0
124870,41594,1711,13,540.97,0
124871,41594,2999,14,842.27,5
124872,41595,2187,4,468.52,0
124873,41595,4255,10,22.65,0
124874,41595,4957,1,104.21,0
124875,41595,2914,12,628.92,0
124876,41595,339,8,579.41,0
124877,41596,3988,20,350.63,0
124878,41596,4022,19,582.63,5
124879,41597,3088,5,522.42,0
124880,41597,641,13,249.48,15
124881,41597,1752,19,90.68,15
124882,41597,3087,3,632.27,0
124883,41598,4895,1,594.19,20
124884,41599,3211,17,284.31,15
124885,41599,2160,10,459.31,0
124886,41599,742,15,480.12,0
124887,41599,4472,15,158.74,0
124888,41600,3249,3,393.64,5
124889,41600,3778,8,118.43,5
124890,41600,3348,11,181.21,20
124891,41600,2921,13,307.21,0
124892,41600,3737,15,661.7,15
124893,41601,14,18,73.87,5
124894,41601,1248,3,735.09,0
124895,41602,3669,16,184.97,10
124896,41602,1035,13,272.28,5
124897,41602,665,9,527.08,20
124898,41602,1827,5,132.94,0
124899,41602,463,2,584.04,0
124900,41603,3577,1,395.14,20
124901,41603,1765,12,656.9,10
124902,41604,4888,14,93.56,0
124903,41604,2951,12,225.88,15
124904,41604,3529,16,185.64,0
124905,41605,1992,6,263.23,0
124906,41605,4845,17,612.87,20
124907,41605,2941,20,119.49,0
124908,41606,340,19,453.13,0
124909,41606,2206,13,466.31,10
124910,41606,3835,7,656.99,10
124911,41606,2896,14,926.25,5
124912,41607,4513,14,486.65,20
124913,41607,451,14,146.54,20
124914,41607,533,5,684.5,15
124915,41607,3305,8,73.86,0
124916,41608,4521,16,197.87,5
124917,41609,4364,17,402.96,0
124918,41609,1518,4,755.06,15
124919,41609,2650,16,609.14,10
124920,41609,3026,5,321.62,5
124921,41610,1173,6,565.05,15
124922,41611,3529,14,185.64,20
124923,41611,4143,19,652.77,15
124924,41612,3505,9,826.34,0
124925,41612,4130,2,556.37,0
124926,41612,146,20,137.82,0
124927,41612,4550,18,232.02,10
124928,41613,3207,4,455.16,10
124929,41613,2887,19,689.81,0
124930,41614,450,3,284.12,0
124931,41614,1540,19,713.06,0
124932,41614,4690,17,236.15,0
124933,41614,533,1,684.5,15
124934,41615,4532,13,581.85,0
124935,41615,2827,12,533.43,20
124936,41615,2326,11,21.22,0
124937,41615,4462,15,317.84,0
124938,41615,481,15,573.03,20
124939,41616,1456,5,714.44,10
124940,41616,3146,3,272.13,0
124941,41616,3569,14,533.78,0
124942,41616,110,11,842.79,0
124943,41616,2759,2,207.97,15
124944,41617,2258,7,278.03,5
124945,41617,815,20,497.49,20
124946,41617,9,20,81.51,20
124947,41618,3403,5,516.65,5
124948,41618,4736,6,137.56,5
124949,41618,2281,9,769.11,15
124950,41618,4400,5,511.65,0
124951,41618,3400,1,629.39,15
124952,41619,1862,19,350.34,0
124953,41619,1398,7,172.87,0
124954,41619,4351,10,248.43,20
124955,41619,1064,16,687.05,0
124956,41620,2093,17,819.06,15
124957,41620,207,9,16.92,5
124958,41621,1845,10,234.82,15
124959,41621,2120,16,25.44,20
124960,41622,2315,19,361.48,20
124961,41622,685,8,473.21,0
124962,41623,1743,7,70.64,20
124963,41623,2181,19,483.08,0
124964,41623,3666,15,363.74,15
124965,41624,2226,16,435.94,0
124966,41624,4776,19,43.64,5
124967,41625,177,4,37.29,15
124968,41625,4331,14,336.8,15
124969,41625,3600,14,486.64,0
124970,41626,4237,11,814.19,10
124971,41626,2301,11,846.34,0
124972,41626,141,10,500.32,5
124973,41626,3138,14,775.86,20
124974,41627,596,10,330.19,15
124975,41628,3523,5,624.25,15
124976,41628,4500,1,754.5,10
124977,41628,4688,9,388.33,0
124978,41628,1169,15,549.79,0
124979,41629,4260,5,433.78,10
124980,41630,1157,14,808.64,0
124981,41631,754,3,395.58,10
124982,41631,1509,15,543.41,20
124983,41631,161,8,199.98,0
124984,41631,2500,6,401.6,20
124985,41632,1182,19,872.82,0
124986,41632,4771,20,291.2,0
124987,41633,1386,5,368.83,10
124988,41634,3192,4,485.45,10
124989,41635,1954,15,708.54,0
124990,41636,4690,2,236.15,5
124991,41637,4972,17,132.95,10
124992,41638,2713,15,214.08,0
124993,41638,2475,8,453.74,0
124994,41638,4821,6,132.29,15
124995,41638,1769,12,23.28,10
124996,41638,4103,2,12.4,20
124997,41639,716,8,666.09,20
124998,41639,914,5,677.21,0
124999,41639,256,18,739.18,5
125000,41640,1465,18,683.82,5
125001,41640,2955,17,9.39,5
125002,41641,4127,10,792.99,0
125003,41641,4579,15,287.88,5
125004,41641,705,13,304.04,10
125005,41641,1358,1,623.51,0
125006,41641,1996,12,35.49,0
125007,41642,3099,4,920.58,15
125008,41643,524,6,751.34,0
125009,41643,1492,4,440.44,10
125010,41643,532,20,118.05,5
125011,41643,980,18,65.41,20
125012,41644,1222,14,145.41,10
125013,41644,4795,5,358.02,0
125014,41645,1130,4,252.62,15
125015,41645,2912,13,44.73,0
125016,41645,3675,16,104.14,0
125017,41645,1736,10,37.64,20
125018,41646,1631,13,206.7,15
125019,41646,211,2,855.12,0
125020,41646,3085,19,103.46,0
125021,41647,2061,7,354.48,10
125022,41647,2363,5,215.14,0
125023,41648,2168,8,367.44,10
125024,41648,4189,16,429.46,5
125025,41649,1855,6,130.26,15
125026,41649,3695,19,194.54,5
125027,41649,2519,4,657.32,0
125028,41649,4568,18,59.02,15
125029,41650,3920,20,887.5,5
125030,41650,4444,4,169.39,10
125031,41651,3092,20,694.08,0
125032,41651,2871,19,219.45,0
125033,41651,1742,7,626.8,10
125034,41652,3019,2,625.38,20
125035,41652,1141,4,482.25,5
125036,41652,1226,12,263.58,15
125037,41653,233,7,421.84,10
125038,41653,2371,12,487.49,0
125039,41653,1362,16,808.53,0
125040,41653,365,12,403.74,15
125041,41653,2361,19,369.24,15
125042,41654,2828,6,369.41,0
125043,41654,3205,16,322.4,0
125044,41654,1559,13,385.42,0
125045,41655,1883,6,344.95,15
125046,41656,153,5,137.0,10
125047,41656,4844,6,183.93,0
125048,41656,4888,15,93.56,10
125049,41656,124,4,314.68,5
125050,41657,582,2,537.05,15
125051,41657,4756,7,296.2,15
125052,41657,145,15,905.77,10
125053,41657,3289,2,430.68,10
125054,41657,1394,5,287.95,0
125055,41658,16,2,513.14,5
125056,41658,2844,13,482.1,10
125057,41658,1729,11,763.26,0
125058,41658,56,7,578.25,0
125059,41658,1191,18,103.21,0
125060,41659,2655,11,178.06,15
125061,41659,4778,15,57.95,15
125062,41659,2676,13,525.74,15
125063,41660,3005,16,438.94,15
125064,41660,3932,15,253.88,0
125065,41660,272,10,264.95,0
125066,41660,1088,15,463.35,5
125067,41661,4113,3,414.58,20
125068,41662,2352,6,587.29,5
125069,41662,2106,15,360.97,0
125070,41662,4878,18,491.58,0
125071,41663,1101,17,64.96,5
125072,41663,2025,5,646.9,10
125073,41664,290,2,148.35,5
125074,41665,4249,10,523.0,5
125075,41665,422,1,305.55,15
125076,41666,2463,1,426.81,5
125077,41666,1290,12,114.64,0
125078,41667,802,9,364.78,20
125079,41668,1270,16,94.22,20
125080,41668,346,12,491.82,15
125081,41668,1383,8,596.3,15
125082,41669,3907,15,375.24,0
125083,41670,2973,11,76.64,15
125084,41670,586,5,200.83,5
125085,41671,4775,14,70.97,20
125086,41671,2114,9,92.37,15
125087,41671,1384,20,223.09,0
125088,41671,182,2,566.22,0
125089,41672,502,1,594.76,0
125090,41672,1802,8,61.6,15
125091,41673,4746,14,281.99,0
125092,41674,3524,6,627.0,5
125093,41674,581,6,574.14,10
125094,41675,4826,18,662.48,15
125095,41675,1945,6,15.73,15
125096,41675,4149,1,691.18,5
125097,41675,3653,5,893.37,10
125098,41676,959,15,328.3,0
125099,41677,3521,4,433.31,10
125100,41677,4330,20,350.63,20
125101,41678,434,17,45.09,0
125102,41678,726,8,1018.45,0
125103,41678,2888,7,698.16,10
125104,41678,27,14,742.35,20
125105,41678,3827,15,500.08,0
125106,41679,4517,17,1004.71,0
125107,41679,3682,11,109.58,15
125108,41680,602,17,156.39,15
125109,41680,3038,18,415.04,15
125110,41680,745,4,305.51,0
125111,41681,4529,15,508.66,0
125112,41681,4498,19,21.63,0
125113,41681,3949,15,617.43,5
125114,41681,3000,17,248.25,15
125115,41681,3901,15,477.62,20
125116,41682,3537,5,914.37,0
125117,41682,1945,13,15.73,5
125118,41683,2441,19,631.33,0
125119,41683,2971,18,566.26,20
125120,41683,2031,7,101.81,15
125121,41683,4413,3,228.02,10
125122,41684,4538,16,541.73,20
125123,41684,1927,16,856.07,0
125124,41684,4412,4,232.35,10
125125,41685,3921,9,531.66,15
125126,41685,1048,2,77.08,0
125127,41685,4533,6,26.3,10
125128,41686,1434,4,421.38,0
125129,41686,2768,1,328.36,15
125130,41686,4359,9,165.6,20
125131,41686,502,12,594.76,0
125132,41687,3940,2,719.29,0
125133,41687,1850,17,459.03,0
125134,41687,2506,11,293.08,5
125135,41687,774,1,360.48,20
125136,41688,3963,3,845.34,10
125137,41689,4778,14,57.95,0
125138,41689,731,4,248.9,0
125139,41689,1263,13,466.08,0
125140,41690,2266,20,616.05,15
125141,41690,835,11,682.04,10
125142,41691,2357,1,277.98,5
125143,41692,4423,3,397.12,0
125144,41692,3738,16,740.52,10
125145,41693,1295,11,184.66,0
125146,41694,4699,8,364.91,15
125147,41695,3178,3,766.37,0
125148,41695,3709,6,385.56,20
125149,41695,3260,8,5.32,20
125150,41695,1396,3,416.14,0
125151,41695,2044,20,108.57,20
125152,41696,2965,3,342.77,0
125153,41696,3894,12,140.45,15
125154,41696,4514,7,460.58,15
125155,41697,2847,8,200.42,0
125156,41697,336,10,269.21,15
125157,41698,4892,1,452.5,5
125158,41698,1877,3,22.51,10
125159,41698,1908,7,84.14,0
125160,41698,3347,19,489.95,10
125161,41698,4481,14,557.71,0
125162,41699,4171,6,564.18,5
125163,41699,4214,4,406.15,0
125164,41699,2327,2,520.64,10
125165,41699,1258,6,685.33,0
125166,41699,1868,6,660.56,0
125167,41700,4823,10,45.4,20
125168,41701,3190,9,802.29,0
125169,41702,2053,13,362.77,20
125170,41702,1200,14,123.98,20
125171,41702,4772,4,357.62,10
125172,41702,267,20,289.4,0
125173,41703,952,8,15.28,0
125174,41704,574,18,241.15,15
125175,41704,3127,11,175.0,0
125176,41704,1792,9,657.16,0
125177,41704,2145,16,232.5,0
125178,41704,2675,18,34.63,0
125179,41705,4428,3,530.4,10
125180,41706,2382,20,590.36,15
125181,41707,2486,18,226.81,0
125182,41707,2943,3,617.49,5
125183,41707,4113,3,414.58,15
125184,41708,1718,20,199.64,0
125185,41708,373,10,355.49,0
125186,41708,2468,12,75.52,10
125187,41709,3697,12,670.89,0
125188,41709,3545,7,95.07,5
125189,41710,3314,7,536.15,10
125190,41710,422,13,305.55,10
125191,41710,817,16,645.77,0
125192,41710,3396,16,200.93,10
125193,41710,2620,6,896.21,20
125194,41711,4839,15,403.58,0
125195,41711,3967,18,221.76,10
125196,41711,4662,1,5.89,0
125197,41712,3780,6,338.18,20
125198,41712,3901,7,477.62,0
125199,41712,2564,17,318.09,5
125200,41713,4798,3,446.66,0
125201,41713,1487,4,96.65,0
125202,41714,1277,8,658.07,10
125203,41714,86,14,906.48,0
125204,41715,736,6,224.22,0
125205,41715,4051,13,503.73,20
125206,41716,2241,5,314.75,15
125207,41717,1863,1,184.1,0
125208,41717,2811,20,137.74,15
125209,41717,2229,6,29.63,20
125210,41717,4984,14,22.49,5
125211,41717,3542,5,230.17,15
125212,41718,4941,11,612.45,5
125213,41718,2283,15,748.83,0
125214,41718,1323,8,452.22,5
125215,41718,994,10,242.08,0
125216,41718,955,17,386.45,0
125217,41719,2032,18,529.65,20
125218,41719,1492,17,440.44,5
125219,41719,1258,4,685.33,20
125220,41719,3073,10,367.7,5
125221,41719,2035,14,12.28,20
125222,41720,3663,20,155.07,10
125223,41720,4256,19,637.97,0
125224,41721,3451,16,192.53,15
125225,41721,801,5,460.63,0
125226,41722,4352,15,537.23,20
125227,41723,4361,5,298.13,5
125228,41723,981,6,668.39,20
125229,41723,1385,5,153.23,10
125230,41723,2798,8,696.17,20
125231,41723,1336,3,738.04,0
125232,41724,1408,17,652.4,15
125233,41724,3533,12,558.11,15
125234,41724,1677,7,269.27,5
125235,41724,1114,15,52.09,20
125236,41725,2046,13,10.86,0
125237,41725,1010,7,107.99,0
125238,41726,2161,2,64.85,20
125239,41727,4131,8,759.13,10
125240,41727,2579,8,876.96,0
125241,41727,2130,12,256.75,0
125242,41727,2583,7,222.8,10
125243,41728,3975,1,73.82,0
125244,41728,4700,3,863.95,5
125245,41728,1052,19,680.27,0
125246,41729,678,1,101.62,15
125247,41729,2557,7,365.6,20
125248,41729,391,6,836.66,0
125249,41729,4077,18,381.02,0
125250,41729,2801,11,210.93,20
125251,41730,594,6,526.92,15
125252,41730,192,5,67.53,5
125253,41731,3711,11,206.47,15
125254,41731,3100,17,535.53,0
125255,41731,3665,7,261.38,0
125256,41732,2561,10,655.0,15
125257,41732,3861,20,16.76,10
125258,41732,227,5,755.5,0
125259,41732,4130,10,556.37,0
125260,41733,4224,19,783.21,0
125261,41733,1955,1,249.88,20
125262,41733,3517,4,642.22,20
125263,41733,2507,5,796.48,20
125264,41734,2023,16,254.4,10
125265,41734,3479,17,686.68,0
125266,41734,4464,17,185.11,5
125267,41735,4091,7,251.85,0
125268,41735,3127,6,175.0,0
125269,41735,946,9,277.16,20
125270,41735,2933,6,836.86,0
125271,41736,132,10,571.84,0
125272,41736,113,5,349.15,0
125273,41736,4937,17,306.68,0
125274,41736,1961,4,480.46,5
125275,41737,4785,1,282.85,15
125276,41737,4958,1,189.99,0
125277,41737,2724,1,617.48,10
125278,41737,560,3,315.99,15
125279,41738,2063,3,680.65,0
125280,41738,1954,15,708.54,0
125281,41738,2923,7,176.2,20
125282,41739,1822,17,268.52,5
125283,41739,1790,19,315.94,10
125284,41739,4654,1,679.35,10
125285,41740,3057,7,36.89,15
125286,41740,4253,17,205.38,0
125287,41741,4081,15,11.12,0
125288,41741,851,15,122.92,10
125289,41741,810,12,195.87,10
125290,41741,1420,12,536.49,15
125291,41742,2496,5,758.06,20
125292,41743,1319,16,444.79,20
125293,41743,3758,4,427.71,20
125294,41743,2232,16,255.24,5
125295,41743,1589,18,641.54,0
125296,41743,247,18,1105.7,0
125297,41744,2246,2,63.1,5
125298,41744,1043,19,109.89,0
125299,41745,874,20,151.16,5
125300,41745,1451,19,153.32,10
125301,41745,3609,12,83.57,0
125302,41745,4171,1,564.18,20
125303,41746,2391,19,309.03,5
125304,41746,2872,19,385.9,0
125305,41746,1554,1,527.57,0
125306,41747,1085,17,758.19,10
125307,41747,3997,12,474.22,0
125308,41748,177,20,37.29,10
125309,41748,2408,16,553.09,0
125310,41749,826,6,107.65,5
125311,41749,2435,7,610.36,0
125312,41749,4431,6,193.38,5
125313,41750,1713,17,276.38,0
125314,41750,494,15,571.75,10
125315,41751,228,8,199.53,10
125316,41751,3228,5,321.38,0
125317,41751,3774,3,377.14,10
125318,41751,2893,14,61.19,10
125319,41751,124,19,314.68,0
125320,41752,3418,6,289.55,5
125321,41752,3195,17,326.8,0
125322,41752,728,2,591.56,15
125323,41753,1522,4,328.08,0
125324,41753,2346,15,172.57,0
125325,41754,3244,10,704.72,0
125326,41755,4276,19,556.63,0
125327,41755,2455,6,791.81,0
125328,41755,3564,12,603.17,10
