so_id,customer_id,warehouse_id,employee_id,order_date,ship_date,status
48477,1242,2,246,2023-10-17,2023-10-21,delivered
48478,1418,4,213,2023-05-30,2023-06-03,delivered
48479,1120,1,166,2026-04-30,2026-05-01,delivered
48480,1302,3,179,2023-11-24,2023-11-27,delivered
48481,1946,2,113,2024-12-11,2024-12-13,delivered
48482,1878,2,91,2024-11-08,2024-11-10,delivered
48483,405,5,267,2023-12-06,2023-12-11,delivered
48484,171,7,22,2024-06-29,2024-06-30,delivered
48485,870,8,265,2026-05-04,2026-05-08,delivered
48486,1511,7,213,2024-09-21,2024-09-22,delivered
48487,444,10,243,2026-03-18,2026-03-23,delivered
48488,1609,1,146,2024-10-27,2024-11-01,delivered
48489,1448,8,100,2023-03-20,2023-03-22,shipped
48490,613,1,4,2025-12-22,2025-12-23,delivered
48491,1521,6,5,2024-12-01,2024-12-03,delivered
48492,1000,7,241,2024-06-19,2024-06-22,delivered
48493,467,9,8,2025-03-04,2025-03-07,delivered
48494,634,7,53,2023-07-31,2023-08-01,delivered
48495,71,1,92,2023-11-26,2023-12-01,delivered
48496,1416,7,138,2024-04-26,2024-04-28,delivered
48497,562,1,23,2025-06-04,2025-06-05,delivered
48498,832,6,219,2023-01-15,2023-01-18,delivered
48499,1365,7,261,2023-04-03,2023-04-04,delivered
48500,1288,3,277,2026-03-06,2026-03-09,delivered
48501,455,4,12,2025-12-15,2025-12-20,delivered
48502,1778,1,92,2026-06-25,2026-06-27,delivered
48503,1718,5,49,2024-12-25,2024-12-29,delivered
48504,173,8,50,2023-01-30,2023-02-03,delivered
48505,233,2,263,2024-12-30,2024-12-31,delivered
48506,579,2,288,2025-10-18,2025-10-19,shipped
48507,1479,10,131,2024-05-24,2024-05-26,delivered
48508,45,3,10,2025-05-20,2025-05-22,shipped
48509,899,10,21,2025-11-26,2025-12-01,delivered
48510,119,5,251,2023-09-29,2023-10-04,delivered
48511,447,9,84,2023-04-11,2023-04-14,delivered
48512,1049,9,99,2024-01-29,2024-02-03,delivered
48513,1423,2,250,2025-07-19,2025-07-24,delivered
48514,559,3,263,2024-03-22,2024-03-23,delivered
48515,22,6,209,2025-04-13,2025-04-14,delivered
48516,1262,9,203,2023-05-11,2023-05-12,delivered
48517,1704,3,115,2023-07-28,2023-08-01,delivered
48518,1325,8,3,2024-03-01,2024-03-06,delivered
48519,264,3,19,2023-02-15,2023-02-20,delivered
48520,716,6,239,2025-05-21,,cancelled
48521,684,3,59,2025-03-30,2025-04-03,shipped
48522,1314,9,10,2024-11-12,2024-11-17,delivered
48523,322,9,84,2025-02-03,2025-02-07,delivered
48524,1071,2,15,2023-11-19,2023-11-24,delivered
48525,760,3,231,2024-05-01,2024-05-02,delivered
48526,1883,5,279,2026-05-03,2026-05-05,delivered
48527,1263,5,222,2024-09-13,2024-09-18,delivered
48528,454,5,159,2023-02-16,2023-02-18,delivered
48529,1117,5,297,2023-01-06,2023-01-11,delivered
48530,982,8,277,2024-06-20,2024-06-21,delivered
48531,1132,5,99,2023-03-04,2023-03-08,delivered
48532,1170,9,195,2023-12-01,2023-12-03,delivered
48533,423,7,66,2025-10-25,2025-10-29,delivered
48534,856,5,202,2025-08-20,2025-08-25,delivered
48535,1939,7,139,2024-11-03,2024-11-06,shipped
48536,791,8,18,2026-01-27,2026-01-29,shipped
48537,437,2,226,2023-08-01,2023-08-05,delivered
48538,908,2,113,2023-04-19,2023-04-20,delivered
48539,857,2,288,2025-02-10,,pending
48540,326,6,24,2026-05-29,2026-06-03,delivered
48541,1858,2,288,2024-08-29,2024-08-30,delivered
48542,1593,9,37,2025-05-12,,pending
48543,1558,2,86,2026-04-16,,pending
48544,1157,6,291,2026-07-05,2026-07-10,delivered
48545,734,4,78,2023-10-20,2023-10-25,delivered
48546,1223,7,134,2024-12-16,2024-12-18,delivered
48547,1596,5,16,2024-08-16,2024-08-21,delivered
48548,1,10,149,2024-08-13,,pending
48549,211,1,193,2025-04-20,2025-04-23,delivered
48550,851,10,279,2026-07-27,2026-07-30,delivered
48551,1381,9,105,2025-07-04,2025-07-06,delivered
48552,1121,2,96,2024-05-27,2024-05-31,delivered
48553,467,3,145,2024-02-22,2024-02-24,delivered
48554,721,5,210,2026-07-27,2026-08-01,delivered
48555,1862,7,14,2024-07-02,,cancelled
48556,1054,5,31,2026-06-10,2026-06-14,delivered
48557,1856,6,234,2023-01-22,2023-01-23,delivered
48558,454,8,210,2026-06-16,2026-06-17,delivered
48559,1584,5,153,2023-07-26,2023-07-27,delivered
48560,1733,6,107,2025-07-01,2025-07-06,delivered
48561,1580,5,76,2023-12-06,2023-12-09,delivered
48562,1707,2,224,2025-08-17,2025-08-20,delivered
48563,525,1,229,2025-10-19,2025-10-20,delivered
48564,913,3,200,2025-01-01,2025-01-05,delivered
48565,391,3,211,2024-10-20,2024-10-21,delivered
48566,1017,10,173,2023-08-27,,cancelled
48567,1359,6,202,2024-04-21,2024-04-22,delivered
48568,2,7,6,2023-08-20,2023-08-23,delivered
48569,573,1,64,2023-12-19,2023-12-24,delivered
48570,429,4,20,2023-11-27,,cancelled
48571,1171,8,55,2023-05-26,,pending
48572,388,1,239,2024-05-18,2024-05-19,delivered
48573,1242,7,228,2023-09-18,2023-09-22,delivered
48574,313,6,168,2023-11-11,2023-11-13,delivered
48575,66,5,176,2024-09-02,2024-09-05,delivered
48576,68,9,77,2023-09-18,2023-09-19,delivered
48577,1141,9,217,2024-03-01,2024-03-02,delivered
48578,647,5,2,2025-01-12,,pending
48579,358,3,151,2024-02-06,,cancelled
48580,926,10,252,2025-05-01,2025-05-02,delivered
48581,602,9,114,2024-09-03,2024-09-06,delivered
48582,102,6,196,2023-03-11,2023-03-14,delivered
48583,1774,1,297,2024-11-10,,cancelled
48584,1813,2,94,2025-06-18,2025-06-20,delivered
48585,1532,2,90,2026-07-14,2026-07-17,delivered
48586,1173,9,147,2023-09-21,2023-09-26,delivered
48587,550,9,172,2024-12-31,,cancelled
48588,570,7,141,2026-01-18,2026-01-19,delivered
48589,1721,10,162,2023-03-13,2023-03-16,delivered
48590,1198,7,135,2025-06-08,2025-06-11,delivered
48591,1077,5,33,2024-06-10,2024-06-11,delivered
48592,1947,8,107,2024-05-11,,cancelled
48593,461,9,167,2025-03-14,2025-03-19,delivered
48594,922,6,291,2025-10-05,2025-10-09,delivered
48595,719,1,230,2025-02-18,2025-02-22,shipped
48596,1028,7,115,2026-02-21,2026-02-26,delivered
48597,1890,10,273,2024-07-07,2024-07-12,delivered
48598,730,10,97,2024-07-08,2024-07-10,delivered
48599,363,1,245,2025-10-04,2025-10-05,delivered
48600,1787,8,71,2026-06-11,2026-06-12,shipped
48601,319,8,133,2024-12-16,2024-12-20,delivered
48602,128,6,271,2025-03-03,2025-03-07,delivered
48603,781,10,96,2024-04-30,2024-05-01,delivered
48604,261,10,158,2024-07-07,2024-07-11,delivered
48605,1219,6,45,2024-03-30,2024-04-03,delivered
48606,836,9,174,2024-10-20,2024-10-23,delivered
48607,1029,9,53,2024-05-30,2024-06-04,delivered
48608,1761,1,146,2024-09-10,2024-09-12,shipped
48609,612,6,48,2024-12-02,2024-12-07,delivered
48610,706,4,110,2025-02-09,2025-02-10,delivered
48611,753,1,286,2024-04-02,,cancelled
48612,1363,9,289,2025-08-01,2025-08-02,delivered
48613,1847,2,211,2025-03-27,2025-03-31,delivered
48614,1270,6,149,2026-03-30,,pending
48615,1697,3,250,2023-08-20,2023-08-23,delivered
48616,916,8,15,2026-02-17,2026-02-20,delivered
48617,1975,7,36,2023-09-08,2023-09-10,delivered
48618,292,2,193,2026-07-01,2026-07-06,delivered
48619,1089,5,189,2024-04-12,2024-04-13,delivered
48620,506,1,52,2025-03-14,2025-03-15,delivered
48621,1732,9,42,2023-11-02,2023-11-03,delivered
48622,1216,7,2,2024-10-28,2024-10-30,delivered
48623,788,3,111,2026-07-15,2026-07-16,delivered
48624,433,6,271,2024-12-18,,pending
48625,1635,7,158,2024-07-22,2024-07-23,delivered
48626,1432,7,242,2025-01-02,2025-01-04,delivered
48627,480,8,125,2025-08-08,,cancelled
48628,821,8,152,2025-03-15,2025-03-19,delivered
48629,75,4,238,2026-03-06,2026-03-10,delivered
48630,704,4,90,2024-09-26,2024-09-30,shipped
48631,958,9,146,2026-07-28,2026-08-02,delivered
48632,911,1,221,2025-03-26,2025-03-30,delivered
48633,592,10,217,2023-01-06,2023-01-08,shipped
48634,1118,6,130,2023-05-27,,cancelled
48635,119,6,263,2026-05-20,2026-05-25,delivered
48636,266,8,196,2024-05-16,2024-05-21,delivered
48637,1218,2,233,2026-02-16,,cancelled
48638,119,2,59,2025-11-07,2025-11-09,delivered
48639,738,1,115,2023-03-15,2023-03-16,delivered
48640,1747,7,183,2025-06-05,2025-06-10,delivered
48641,159,1,131,2025-11-18,2025-11-22,delivered
48642,1353,3,299,2023-01-01,,pending
48643,1001,4,235,2024-09-17,2024-09-18,shipped
48644,1734,1,277,2023-04-13,2023-04-14,delivered
48645,1992,4,108,2023-06-03,2023-06-08,delivered
48646,557,5,87,2024-01-07,2024-01-12,delivered
48647,537,7,172,2025-06-12,,cancelled
48648,741,5,273,2025-02-11,2025-02-16,delivered
48649,858,4,132,2023-06-20,2023-06-23,delivered
48650,785,8,78,2024-12-21,2024-12-26,delivered
48651,1961,9,176,2023-03-18,,pending
48652,175,5,18,2024-04-22,2024-04-23,delivered
48653,9,6,233,2023-06-11,2023-06-15,delivered
48654,380,4,225,2026-04-07,2026-04-09,delivered
48655,1618,7,82,2026-02-14,,cancelled
48656,202,5,25,2024-10-22,2024-10-24,delivered
48657,731,4,261,2024-07-12,2024-07-16,delivered
48658,1831,8,140,2024-04-29,2024-05-02,shipped
48659,357,1,297,2025-08-11,2025-08-15,delivered
48660,1482,3,54,2024-01-17,2024-01-21,delivered
48661,1119,8,232,2025-03-06,2025-03-11,delivered
48662,138,9,45,2023-07-25,2023-07-30,delivered
48663,1900,1,135,2025-12-12,2025-12-16,shipped
48664,1769,1,23,2023-03-02,2023-03-03,delivered
48665,1290,10,207,2025-02-20,2025-02-24,delivered
48666,1612,1,159,2025-12-17,2025-12-19,shipped
48667,885,9,236,2024-12-31,2025-01-01,delivered
48668,1388,3,169,2026-03-25,2026-03-28,shipped
48669,843,2,286,2023-09-02,2023-09-03,delivered
48670,1777,5,116,2024-01-15,2024-01-18,delivered
48671,606,7,224,2023-06-21,2023-06-25,delivered
48672,1572,6,275,2025-03-21,,pending
48673,572,6,79,2025-05-14,2025-05-18,delivered
48674,1186,2,51,2025-06-26,2025-06-30,delivered
48675,1441,8,223,2023-07-01,2023-07-02,delivered
48676,1947,1,178,2024-07-19,2024-07-24,shipped
48677,1112,7,295,2024-05-18,2024-05-20,delivered
48678,1047,10,108,2023-06-18,2023-06-20,shipped
48679,1529,8,62,2023-06-11,2023-06-13,delivered
48680,1185,8,260,2025-10-28,2025-11-02,shipped
48681,174,2,16,2025-04-11,2025-04-14,delivered
48682,107,4,168,2025-07-20,2025-07-25,delivered
48683,671,7,33,2024-04-08,2024-04-09,shipped
48684,1342,8,260,2025-10-30,2025-11-02,delivered
48685,702,4,262,2026-03-03,2026-03-05,shipped
48686,971,4,133,2023-10-11,2023-10-12,delivered
48687,1865,8,143,2025-02-20,2025-02-24,delivered
48688,1405,6,281,2023-05-30,2023-06-01,delivered
48689,1436,2,240,2023-04-22,2023-04-25,shipped
48690,866,7,14,2025-01-22,2025-01-27,delivered
48691,743,9,8,2025-11-24,2025-11-25,delivered
48692,1041,1,144,2025-07-18,2025-07-19,delivered
48693,1866,8,18,2025-04-22,2025-04-25,delivered
48694,557,10,14,2024-05-27,,cancelled
48695,561,9,80,2024-04-06,2024-04-07,delivered
48696,1697,2,227,2025-12-02,2025-12-04,delivered
48697,533,7,200,2024-07-22,2024-07-23,delivered
48698,951,3,145,2024-12-12,2024-12-17,delivered
48699,761,8,135,2025-05-11,2025-05-13,delivered
48700,1863,3,15,2026-06-19,2026-06-21,delivered
48701,1162,5,113,2024-05-18,2024-05-22,delivered
48702,347,8,73,2026-02-04,2026-02-09,delivered
48703,1788,5,96,2025-01-11,2025-01-14,shipped
48704,231,9,18,2026-05-27,2026-05-31,shipped
48705,374,4,120,2024-10-16,,cancelled
48706,1091,8,112,2025-04-10,2025-04-11,delivered
48707,1045,5,83,2026-03-20,2026-03-24,delivered
48708,596,1,147,2023-04-09,2023-04-12,shipped
48709,1603,2,131,2025-01-08,2025-01-10,delivered
48710,1920,3,52,2026-07-12,2026-07-17,delivered
48711,179,10,114,2023-11-14,2023-11-19,delivered
48712,1695,10,11,2024-04-15,2024-04-18,delivered
48713,1417,9,265,2026-01-20,2026-01-24,delivered
48714,605,4,248,2023-08-08,2023-08-09,shipped
48715,792,8,214,2025-03-27,2025-03-28,delivered
48716,1669,5,106,2023-07-18,2023-07-22,shipped
48717,1348,8,7,2025-07-30,,pending
48718,1627,10,31,2023-03-06,2023-03-11,delivered
48719,1724,10,217,2024-07-14,2024-07-16,shipped
48720,901,9,63,2025-02-20,2025-02-21,delivered
48721,122,6,148,2025-01-24,2025-01-25,delivered
48722,1858,3,136,2023-06-13,,cancelled
48723,747,10,151,2025-08-05,2025-08-09,delivered
48724,136,5,40,2023-08-24,2023-08-28,delivered
48725,282,2,120,2023-07-26,2023-07-27,delivered
48726,83,5,249,2024-04-02,2024-04-06,delivered
48727,826,2,55,2025-02-10,,pending
48728,677,3,36,2026-07-24,2026-07-26,delivered
48729,494,8,147,2024-09-22,2024-09-24,delivered
48730,1368,2,196,2026-04-17,2026-04-18,delivered
48731,109,4,272,2023-09-15,2023-09-17,delivered
48732,1105,1,121,2023-08-14,2023-08-16,delivered
48733,991,7,210,2025-12-19,2025-12-21,delivered
48734,393,7,92,2025-02-06,,pending
48735,649,5,176,2024-04-04,2024-04-08,delivered
48736,702,7,215,2025-12-03,2025-12-04,delivered
48737,98,10,119,2024-10-13,2024-10-16,delivered
48738,933,7,271,2025-03-11,2025-03-15,delivered
48739,340,9,145,2023-10-18,2023-10-21,delivered
48740,1941,2,107,2026-06-05,,cancelled
48741,1511,7,265,2024-12-31,2025-01-05,delivered
48742,822,4,289,2026-02-25,2026-03-02,delivered
48743,1364,9,15,2025-08-20,2025-08-21,delivered
48744,1680,9,155,2026-02-18,2026-02-21,delivered
48745,1855,9,106,2024-06-12,2024-06-14,delivered
48746,83,7,176,2025-03-12,2025-03-15,delivered
48747,1959,1,40,2026-01-12,2026-01-15,delivered
48748,1753,3,9,2026-05-07,2026-05-11,delivered
48749,553,7,295,2024-01-24,2024-01-25,delivered
48750,1666,2,282,2024-11-03,2024-11-07,delivered
48751,377,10,157,2024-09-26,2024-10-01,shipped
48752,1913,5,59,2024-05-30,2024-05-31,shipped
48753,39,10,128,2023-12-30,2024-01-01,delivered
48754,385,8,29,2024-12-05,2024-12-06,delivered
48755,802,1,198,2024-03-31,2024-04-02,delivered
48756,1930,6,33,2024-12-03,2024-12-06,delivered
48757,633,1,293,2024-04-24,2024-04-27,delivered
48758,1976,6,82,2023-11-26,2023-12-01,delivered
48759,350,8,162,2024-11-23,2024-11-28,shipped
48760,544,3,111,2023-12-23,2023-12-24,delivered
48761,1231,9,269,2025-06-17,2025-06-22,delivered
48762,1491,5,26,2024-06-15,2024-06-19,delivered
48763,386,1,275,2024-04-20,2024-04-23,delivered
48764,26,7,182,2024-12-11,2024-12-15,shipped
48765,1771,1,237,2025-07-19,2025-07-24,delivered
48766,438,6,71,2025-01-11,2025-01-15,delivered
48767,1724,7,163,2023-05-11,2023-05-13,delivered
48768,717,1,275,2023-04-10,2023-04-12,delivered
48769,1621,8,288,2023-03-24,2023-03-28,delivered
48770,1063,7,97,2026-06-05,2026-06-10,delivered
48771,24,5,288,2024-03-06,2024-03-08,delivered
48772,1875,8,227,2024-09-14,2024-09-18,delivered
48773,1311,7,250,2025-03-21,2025-03-23,delivered
48774,1807,10,16,2025-02-06,2025-02-08,delivered
48775,1115,6,207,2025-06-01,2025-06-02,delivered
48776,447,8,123,2025-06-18,2025-06-22,delivered
48777,1579,5,104,2023-02-23,2023-02-28,shipped
48778,1397,6,208,2025-03-31,2025-04-03,delivered
48779,1601,1,209,2023-05-09,2023-05-13,delivered
48780,1615,1,19,2025-09-09,2025-09-14,delivered
48781,1894,1,290,2026-06-09,2026-06-13,delivered
48782,594,4,117,2023-01-21,2023-01-24,delivered
48783,366,2,127,2023-10-15,2023-10-18,delivered
48784,470,9,181,2025-08-17,2025-08-20,delivered
48785,1418,8,82,2025-06-17,2025-06-18,delivered
48786,845,10,203,2025-06-29,2025-07-04,shipped
48787,665,3,209,2024-08-12,2024-08-15,shipped
48788,1740,4,184,2023-11-05,2023-11-08,delivered
48789,1780,7,92,2026-07-23,2026-07-26,delivered
48790,2000,7,112,2025-11-09,2025-11-13,shipped
48791,97,9,25,2025-10-18,,pending
48792,333,6,19,2026-01-08,2026-01-09,shipped
48793,248,6,247,2026-05-05,2026-05-09,delivered
48794,1898,1,53,2026-02-12,,pending
48795,1220,7,179,2025-01-17,2025-01-22,delivered
48796,1760,6,243,2025-12-10,2025-12-13,delivered
48797,655,3,70,2023-03-20,2023-03-25,delivered
48798,1877,3,87,2025-03-08,2025-03-10,delivered
48799,306,7,268,2025-04-03,2025-04-05,delivered
48800,621,8,110,2024-05-09,2024-05-11,delivered
48801,1079,1,85,2026-02-15,2026-02-17,delivered
48802,1820,3,280,2024-11-24,2024-11-25,delivered
48803,436,10,277,2023-08-26,2023-08-31,shipped
48804,1181,3,122,2023-05-23,2023-05-26,delivered
48805,1781,2,193,2026-04-02,,pending
48806,627,7,263,2023-11-12,2023-11-13,delivered
48807,250,7,167,2023-10-11,2023-10-15,delivered
48808,804,9,249,2025-02-28,2025-03-03,shipped
48809,1270,2,45,2023-07-27,2023-08-01,shipped
48810,1018,6,152,2026-04-22,2026-04-24,delivered
48811,1014,2,48,2024-01-07,,pending
48812,1254,10,48,2025-06-04,2025-06-05,delivered
48813,502,4,120,2024-02-18,,pending
48814,1451,7,217,2024-08-25,2024-08-27,delivered
48815,528,9,26,2025-01-18,2025-01-19,shipped
48816,1252,6,111,2026-01-22,2026-01-24,delivered
48817,38,7,166,2024-03-02,,cancelled
48818,479,10,172,2023-08-07,2023-08-11,delivered
48819,1458,5,3,2024-10-26,2024-10-27,delivered
48820,739,3,223,2024-09-15,2024-09-16,delivered
48821,489,6,250,2023-01-07,,cancelled
48822,1182,8,55,2026-02-19,2026-02-20,delivered
48823,442,9,217,2025-02-09,2025-02-10,delivered
48824,549,8,210,2026-05-03,,cancelled
48825,1984,8,106,2024-03-03,2024-03-08,delivered
48826,619,10,296,2024-07-03,2024-07-08,delivered
48827,676,9,220,2025-08-30,2025-08-31,delivered
48828,271,10,126,2023-05-13,2023-05-17,delivered
48829,1927,5,99,2026-05-01,2026-05-04,delivered
48830,1793,2,39,2023-10-14,2023-10-17,delivered
48831,1801,10,147,2025-02-04,2025-02-09,shipped
48832,477,7,162,2023-04-26,2023-04-27,delivered
48833,216,6,137,2024-09-20,2024-09-25,delivered
48834,109,10,145,2024-07-12,,cancelled
48835,425,7,66,2024-08-31,2024-09-05,delivered
48836,191,5,57,2024-01-07,2024-01-08,delivered
48837,1019,2,297,2025-11-04,2025-11-05,delivered
48838,204,9,144,2023-03-03,2023-03-05,delivered
48839,221,6,185,2026-05-13,2026-05-15,shipped
48840,1986,9,203,2024-05-11,2024-05-12,delivered
48841,1633,3,34,2023-11-12,2023-11-16,delivered
48842,511,4,228,2023-06-17,2023-06-19,delivered
48843,1201,4,112,2025-06-12,2025-06-13,delivered
48844,521,4,274,2024-06-22,2024-06-23,delivered
48845,767,10,125,2024-02-27,2024-03-03,delivered
48846,1934,2,273,2024-05-15,2024-05-17,shipped
48847,296,2,297,2023-01-24,2023-01-27,delivered
48848,1011,9,184,2025-05-14,2025-05-17,delivered
48849,1602,1,11,2024-07-20,2024-07-25,delivered
48850,1770,8,93,2025-10-26,2025-10-29,delivered
48851,1662,2,66,2024-05-28,2024-06-02,delivered
48852,449,2,17,2025-10-03,2025-10-08,delivered
48853,167,6,123,2024-05-01,2024-05-06,delivered
48854,807,10,277,2023-08-24,2023-08-29,delivered
48855,1378,8,93,2026-05-22,2026-05-25,delivered
48856,1169,4,153,2024-12-13,2024-12-14,delivered
48857,705,3,190,2025-03-15,2025-03-20,delivered
48858,563,8,276,2023-02-21,2023-02-25,delivered
48859,742,2,165,2025-11-06,2025-11-08,delivered
48860,110,6,275,2025-02-18,2025-02-20,delivered
48861,183,1,221,2025-09-28,2025-10-03,delivered
48862,1854,10,163,2023-02-21,2023-02-25,delivered
48863,1979,4,70,2024-05-31,2024-06-04,delivered
48864,1538,10,179,2025-12-22,,cancelled
48865,1284,10,22,2024-05-20,2024-05-22,delivered
48866,446,3,99,2026-06-27,2026-06-28,delivered
48867,730,4,275,2024-11-14,2024-11-17,delivered
48868,679,1,279,2023-08-13,2023-08-14,delivered
48869,1296,9,258,2023-07-05,2023-07-10,delivered
48870,1602,7,72,2025-04-23,2025-04-24,delivered
48871,1253,4,231,2026-02-19,2026-02-20,delivered
48872,1694,5,184,2024-01-31,2024-02-04,delivered
48873,810,5,247,2023-06-10,2023-06-13,delivered
48874,276,9,161,2025-06-27,2025-07-02,delivered
48875,1043,6,149,2026-07-18,2026-07-22,shipped
48876,543,3,87,2025-10-21,2025-10-24,delivered
48877,1178,10,51,2025-12-14,2025-12-18,delivered
48878,1118,8,167,2024-12-01,2024-12-02,delivered
48879,1129,5,56,2025-05-17,2025-05-19,delivered
48880,1676,3,161,2023-10-10,2023-10-13,delivered
48881,1250,9,234,2026-06-19,2026-06-22,delivered
48882,743,7,206,2025-01-25,2025-01-30,delivered
48883,913,10,95,2024-07-15,2024-07-20,delivered
48884,320,8,173,2024-03-27,2024-03-29,delivered
48885,1498,2,170,2024-09-11,,cancelled
48886,804,7,209,2025-09-06,2025-09-11,delivered
48887,1161,1,70,2024-06-08,2024-06-09,delivered
48888,1712,4,227,2024-02-22,2024-02-23,delivered
48889,902,8,48,2023-08-08,2023-08-12,delivered
48890,1882,8,98,2023-12-16,2023-12-20,shipped
48891,391,7,175,2024-09-19,2024-09-22,delivered
48892,1398,10,170,2026-06-13,2026-06-18,delivered
48893,211,7,196,2024-10-08,2024-10-10,delivered
48894,1056,1,251,2024-02-22,2024-02-25,delivered
48895,1305,10,284,2025-02-14,2025-02-16,delivered
48896,1820,7,27,2023-05-21,2023-05-25,delivered
48897,847,6,284,2024-06-17,2024-06-19,shipped
48898,1551,9,102,2026-04-21,2026-04-26,delivered
48899,1094,7,50,2026-01-23,2026-01-25,delivered
48900,1854,2,272,2025-05-18,2025-05-23,delivered
48901,1344,1,49,2026-01-08,2026-01-13,delivered
48902,1576,5,99,2026-04-27,,pending
48903,1949,6,161,2024-08-27,2024-08-30,delivered
48904,1302,6,13,2026-07-30,2026-08-01,delivered
48905,1896,4,261,2025-07-26,2025-07-30,delivered
48906,558,3,252,2023-01-27,,pending
48907,392,9,256,2023-12-22,2023-12-27,delivered
48908,598,10,67,2023-09-09,2023-09-11,delivered
48909,1025,4,258,2024-12-20,2024-12-25,delivered
48910,1801,6,281,2025-03-07,2025-03-10,delivered
48911,1965,10,250,2023-07-16,2023-07-20,delivered
48912,1016,1,193,2025-02-19,2025-02-22,delivered
48913,124,8,29,2023-12-11,2023-12-13,delivered
48914,1551,2,65,2023-09-11,2023-09-14,delivered
48915,524,3,173,2025-07-12,2025-07-14,delivered
48916,1694,10,26,2023-04-08,2023-04-10,delivered
48917,896,7,91,2023-05-19,,pending
48918,808,3,280,2023-02-16,2023-02-18,delivered
48919,897,4,3,2024-12-24,2024-12-29,delivered
48920,1070,6,296,2024-06-12,2024-06-17,delivered
48921,232,3,242,2025-03-03,2025-03-04,delivered
48922,638,4,176,2024-02-17,2024-02-19,delivered
48923,983,1,39,2023-09-29,2023-10-04,delivered
48924,1615,8,90,2024-08-15,2024-08-18,delivered
48925,1300,1,208,2023-08-19,2023-08-20,delivered
48926,1252,6,123,2026-05-29,2026-05-30,delivered
48927,502,1,20,2024-06-12,2024-06-14,delivered
48928,1679,4,222,2026-07-02,2026-07-06,delivered
48929,1466,10,230,2023-07-26,,cancelled
48930,99,9,281,2025-02-21,2025-02-26,delivered
48931,1066,3,259,2025-02-07,2025-02-11,delivered
48932,1434,8,53,2024-05-31,2024-06-01,delivered
48933,569,7,253,2023-07-30,2023-08-01,delivered
48934,627,1,75,2026-04-05,2026-04-07,delivered
48935,592,8,2,2024-05-13,2024-05-18,delivered
48936,1038,2,282,2025-02-06,2025-02-09,delivered
48937,1653,7,219,2023-02-19,2023-02-21,delivered
48938,1773,10,223,2025-11-23,2025-11-27,delivered
48939,763,2,265,2025-12-01,2025-12-02,delivered
48940,415,7,52,2026-06-01,,pending
48941,414,1,104,2024-06-06,2024-06-09,delivered
48942,581,9,35,2025-09-26,2025-10-01,delivered
48943,1062,4,271,2024-10-02,,pending
48944,220,2,45,2025-06-23,2025-06-26,delivered
48945,1900,3,10,2024-06-29,2024-06-30,delivered
48946,1619,10,92,2026-03-13,2026-03-14,delivered
48947,1078,3,197,2025-04-02,2025-04-04,shipped
48948,123,8,28,2023-07-18,2023-07-22,delivered
48949,392,4,212,2024-01-17,2024-01-22,shipped
48950,441,2,2,2023-03-14,2023-03-17,delivered
48951,812,8,61,2024-08-31,2024-09-02,delivered
48952,920,1,235,2025-02-28,2025-03-03,shipped
48953,555,1,256,2023-08-12,2023-08-15,delivered
48954,310,6,199,2025-07-08,2025-07-10,delivered
48955,279,6,245,2023-06-15,2023-06-20,delivered
48956,1026,8,206,2023-04-24,2023-04-26,delivered
48957,1764,1,159,2025-06-01,2025-06-03,delivered
48958,1713,3,109,2023-10-09,2023-10-11,delivered
48959,1167,5,83,2025-11-23,2025-11-27,delivered
48960,456,3,248,2024-11-09,2024-11-13,delivered
48961,921,4,261,2026-01-17,2026-01-18,delivered
48962,279,7,292,2025-02-05,2025-02-09,delivered
48963,1576,6,10,2025-03-26,,cancelled
48964,1209,6,33,2024-01-30,2024-01-31,delivered
48965,1548,8,14,2025-03-13,2025-03-14,delivered
48966,1728,2,221,2026-02-27,2026-03-02,delivered
48967,130,4,191,2026-04-10,2026-04-11,delivered
48968,874,1,141,2025-06-08,2025-06-10,delivered
48969,384,6,104,2023-05-03,2023-05-04,delivered
48970,1787,5,254,2024-09-30,2024-10-03,delivered
48971,708,9,153,2023-05-09,2023-05-11,shipped
48972,582,1,241,2023-04-15,2023-04-20,shipped
48973,1356,10,283,2024-01-07,2024-01-11,delivered
48974,1278,7,259,2026-07-20,2026-07-24,delivered
48975,219,1,156,2023-09-17,2023-09-20,shipped
48976,1035,5,159,2024-03-08,2024-03-10,delivered
48977,1880,4,59,2023-04-17,2023-04-21,delivered
48978,1961,5,53,2025-02-27,2025-03-01,delivered
48979,957,1,89,2024-02-02,2024-02-07,delivered
48980,1949,9,292,2025-04-13,2025-04-17,delivered
48981,448,4,86,2023-02-02,2023-02-05,delivered
48982,1392,8,174,2025-09-06,2025-09-09,delivered
48983,1547,5,57,2024-10-10,2024-10-11,delivered
48984,567,4,70,2023-10-01,2023-10-02,delivered
48985,113,5,225,2024-06-24,2024-06-26,delivered
48986,398,9,124,2026-05-12,2026-05-16,delivered
48987,1704,2,215,2023-12-28,2024-01-02,shipped
48988,1545,6,48,2023-07-04,2023-07-08,shipped
48989,1075,1,231,2026-01-02,2026-01-06,delivered
48990,563,6,26,2024-05-23,2024-05-28,delivered
48991,1780,2,147,2026-05-23,2026-05-24,delivered
48992,1785,10,117,2023-02-27,,pending
48993,148,8,31,2024-01-06,2024-01-11,delivered
48994,907,7,283,2023-01-20,2023-01-24,delivered
48995,947,8,249,2024-02-27,2024-02-28,delivered
